name,latitude,longitude,weight
id_153,9.040509,38.731846,1
id_154,8.938329,38.668755,1
id_155,8.981841,38.69025,1
id_156,9.010347,38.741985,1
id_157,8.9830243,38.6993412,1
id_158,8.956087,38.67133,1
id_159,8.99369,38.71785,1
id_160,8.994318,38.747593,1
id_161,8.9316398,38.6620153,1
id_162,8.9976877,38.7184466,1
id_163,8.9941061,38.7477411,1
id_164,8.96032,38.67143,1
id_165,8.962984,38.670895,1
id_166,8.982175,38.692997,1
id_167,8.998641,38.747036,1
id_168,8.9830498,38.6994334,1
id_169,8.975713,38.680115,1
id_170,8.93538,38.665157,1
id_171,8.9942045,38.7477102,1
id_172,9.000294,38.719273,1
id_173,8.975448,38.681824,1
id_174,9.004846,38.742893,1
id_175,8.9998941,38.7470361,1
id_176,9.0016326,38.801252,1
id_177,9.0041562,38.8118532,1
id_178,9.0335358,38.7549342,1
id_179,9.0336474,38.729573,1
id_180,9.0407787,38.7276493,1
id_181,9.0340751,38.7342833,1
id_182,8.9930957,38.7664987,1
id_183,8.9885103,38.7558981,1
id_184,8.9901108,38.7658822,1
id_185,8.9892016,38.7656243,1
id_186,8.9889662,38.7525185,1
id_187,8.9868496,38.7818391,1
id_188,9.0034976,38.7585082,1
id_189,9.0036331,38.7585144,1
id_190,9.0041589,38.7529884,1
id_191,9.0043386,38.7527723,1
id_192,9.0037863,38.7541095,1
id_193,9.0038634,38.7558806,1
id_194,9.003797,38.7550115,1
id_195,9.0039418,38.7577895,1
id_196,8.89537,38.77287,1
id_197,8.958675,38.763714,1
id_198,8.986009,38.750977,1
id_199,9.06218,38.76143,1
id_200,9.0644931,38.7658559,1
id_201,9.0106217,38.7484322,1
id_202,9.0182104,38.7541561,1
id_203,9.0180172,38.7540714,1
id_204,9.0164647,38.7531588,1
id_205,9.0191314,38.7545499,1
id_206,9.010853,38.7487685,1
id_207,9.0206989,38.7538029,1
id_208,9.0128159,38.7504268,1
id_209,8.984639,38.7498065,1
id_210,8.9843573,38.7499762,1
id_211,8.989056,38.7721709,1
id_212,8.9888581,38.7714858,1
id_213,9.0058838,38.7812508,1
id_214,8.9899494,38.7858449,1
id_215,8.890982,38.775475,1
id_216,8.949259,38.764507,1
id_217,8.908549,38.765083,1
id_218,8.922264,38.764526,1
id_219,8.958209,38.763718,1
id_220,8.868097,38.788822,1
id_221,8.902973,38.76657,1
id_222,8.894406,38.773106,1
id_223,8.897806,38.76963,1
id_224,8.880068,38.784977,1
id_225,8.954846,38.76345,1
id_226,9.0042745,38.7685893,1
id_227,8.9979096,38.7592705,1
id_228,9.0157708,38.7529773,1
id_229,8.9989922,38.7410296,1
id_230,9.0340219,38.7349478,1
id_231,8.9905532,38.7730888,1
id_232,8.9891588,38.7725104,1
id_233,8.993776,38.766293,1
id_234,8.9943462,38.7667095,1
id_235,8.9942566,38.7663945,1
id_236,8.9934968,38.7662414,1
id_237,9.0141913,38.757525,1
id_238,9.0391284,38.7580103,1
id_239,9.0403159,38.7590058,1
id_240,9.0265622,38.7566837,1
id_241,9.0297051,38.7531123,1
id_242,9.045095,38.7415136,1
id_243,8.9910723,38.7830207,1
id_244,8.9917953,38.7831689,1
id_245,8.9950664,38.7390082,1
id_246,8.9977949,38.7395922,1
id_247,8.999498,38.78482,1
id_248,9.002275,38.77965,1
id_249,9.003346,38.779793,1
id_250,9.0194676,38.8153297,1
id_251,8.988307,38.791424,1
id_252,9.0028,38.817825,1
id_253,9.0193108,38.8171039,1
id_254,8.9945055,38.8116186,1
id_255,9.0191775,38.8170696,1
id_256,8.9917351,38.7815431,1
id_257,9.0023649,38.7688104,1
id_258,9.0079764,38.7650571,1
id_259,9.0028703,38.7685339,1
id_260,9.0030658,38.7695271,1
id_261,9.0330974,38.7540697,1
id_262,9.0342612,38.7545924,1
id_263,9.0326073,38.7532988,1
id_264,9.0318829,38.75275,1
id_265,9.032397,38.753635,1
id_266,9.034585,38.753376,1
id_267,9.0379278,38.7526005,1
id_268,9.03545,38.752865,1
id_269,9.0400848,38.7533896,1
id_270,9.033208,38.7549149,1
id_271,9.038489,38.752487,1
id_272,9.0330803,38.7545703,1
id_273,9.033693,38.76313,1
id_274,9.039497,38.752876,1
id_275,9.0328053,38.7542995,1
id_276,9.0325835,38.7507915,1
id_277,9.0334411,38.7538962,1
id_278,9.0147551,38.7835838,1
id_279,8.988911,38.7720555,1
id_280,8.956573,38.7650523,1
id_281,9.0307353,38.7534372,1
id_282,9.0213024,38.8380428,1
id_283,9.0106822,38.7151975,1
id_284,8.9865988,38.750023,1
id_285,9.0152977,38.7554049,1
id_286,9.0089191,38.7196837,1
id_287,8.9915101,38.7921298,1
id_288,8.999501,38.7796705,1
id_289,9.0074156,38.7947732,1
id_290,9.0106049,38.761218,1
id_291,9.0088341,38.7644316,1
id_292,9.0308435,38.7507708,1
id_293,9.0248535,38.8027046,1
id_294,8.9961547,38.7360253,1
id_295,8.9997202,38.7200072,1
id_296,8.990582,38.783954,1
id_297,8.9918643,38.793665,1
id_298,9.0408344,38.7508925,1
id_299,9.0381288,38.7521704,1
id_300,9.0163831,38.7695844,1
id_301,9.0143154,38.7572921,1
id_302,9.0152463,38.7697386,1
id_303,9.0145917,38.7832421,1
id_304,9.0235344,38.8174369,1
id_305,9.0238388,38.8177695,1
id_306,8.9958233,38.758448,1
id_307,8.989663,38.7826666,1
id_308,8.9971874,38.7696117,1
id_309,8.9964372,38.7792276,1
id_310,8.9826292,38.7311814,1
id_311,8.9932624,38.7267465,1
id_312,8.9523844,38.6700728,1
id_313,8.8709052,38.788968,1
id_314,8.874774,38.7880023,1
id_315,8.891188,38.7760811,1
id_316,8.8949202,38.773133,1
id_317,8.9103288,38.7639404,1
id_318,8.9405588,38.7709092,1
id_319,8.9510912,38.7325341,1
id_320,8.9573653,38.7644602,1
id_321,8.9555584,38.7639995,1
id_322,8.957304,38.7647211,1
id_323,8.9993664,38.7681221,1
id_324,9.0101342,38.7680605,1
id_325,9.0008976,38.7797812,1
id_326,9.0043061,38.7794741,1
id_327,9.0101276,38.7673401,1
id_328,9.0277047,38.7752204,1
id_329,9.0301696,38.7378677,1
id_330,8.9967772,38.7317568,1
id_331,8.9960142,38.7330443,1
id_332,8.9963564,38.7300204,1
id_333,8.9904907,38.7791304,1
id_334,8.9878494,38.7773813,1
id_335,8.9895316,38.7789745,1
id_336,9.0139821,38.769427,1
id_337,8.9535225,38.7633595,1
id_338,9.0072281,38.8063052,1
id_339,8.9312312,38.6622302,1
id_340,9.0350411,38.7672685,1
id_341,8.9407184,38.668643,1
id_342,8.9989084,38.7672992,1
id_343,9.0310919,38.6622595,1
id_344,9.0007063,38.7593026,1
id_345,8.9960852,38.7662672,1
id_346,9.0012638,38.7673367,1
id_347,9.0166075,38.7474707,1
id_348,9.0049812,38.744614,1
id_349,9.0128282,38.7430613,1
id_350,9.0128478,38.743301,1
id_351,9.012842,38.7387232,1
id_352,9.0128374,38.7432069,1
id_353,9.0124629,38.7418455,1
id_354,8.9904364,38.7263847,1
id_355,9.023415,38.715366,1
id_356,9.0255978,38.7148727,1
id_357,9.0246862,38.7149068,1
id_358,9.0010875,38.7194468,1
id_359,9.0013477,38.7195566,1
id_360,8.9948887,38.7182741,1
id_361,9.0049427,38.7790407,1
id_362,8.9879806,38.7838111,1
id_363,9.0139074,38.7492682,1
id_364,9.0329589,38.7544833,1
id_365,8.9919819,38.7820684,1
id_366,8.9923752,38.7813385,1
id_367,8.9920961,38.7879823,1
id_368,8.9895749,38.7582428,1
id_369,8.9890962,38.78549,1
id_370,8.9948094,38.7472904,1
id_371,8.9873537,38.7593363,1
id_372,8.9874512,38.7596424,1
id_373,8.9963732,38.7792694,1
id_374,8.9904268,38.7800987,1
id_375,9.0076488,38.7468507,1
id_376,9.01179,38.7505493,1
id_377,9.0058883,38.767903,1
id_378,8.9847477,38.7593778,1
id_379,8.9995114,38.7703153,1
id_380,9.0344488,38.7547933,1
id_381,9.0332389,38.7546607,1
id_382,9.0197316,38.7679356,1
id_383,9.017716,38.7679462,1
id_384,9.0194255,38.7678851,1
id_385,8.9925291,38.7476409,1
id_386,8.9738471,38.7314419,1
id_387,8.971399,38.7315049,1
id_388,8.9698679,38.7306118,1
id_389,8.9721252,38.7313306,1
id_390,8.9735511,38.7313083,1
id_391,8.9703183,38.7320495,1
id_392,8.9700659,38.7323618,1
id_393,9.0118364,38.7556206,1
id_394,9.0030329,38.7679051,1
id_395,9.0025084,38.7692358,1
id_396,9.00247,38.7688852,1
id_397,9.0027031,38.7684453,1
id_398,9.0140232,38.7570602,1
id_399,9.033445,38.7631507,1
id_400,9.0321671,38.7546219,1
id_401,9.0313885,38.746525,1
id_402,9.0323777,38.7668024,1
id_403,9.0311416,38.7552823,1
id_404,9.0309906,38.7554931,1
id_405,9.0310546,38.7554144,1
id_406,9.032876,38.7514773,1
id_407,9.0329113,38.7514721,1
id_408,9.0168851,38.753097,1
id_409,8.9970078,38.7865426,1
id_410,9.03087,38.7531679,1
id_411,8.9967605,38.7299183,1
id_412,8.9932417,38.7281011,1
id_413,9.0039334,38.7203292,1
id_414,9.0334681,38.7683465,1
id_415,8.8802284,38.7681492,1
id_416,8.8806319,38.7686671,1
id_417,8.9846549,38.7566532,1
id_418,8.9846534,38.7566535,1
id_419,8.9858877,38.7678879,1
id_420,8.9833477,38.7938428,1
id_421,9.0139336,38.7696273,1
id_422,9.0008103,38.8031828,1
id_423,8.9972432,38.8097444,1
id_424,8.9889241,38.7884555,1
id_425,9.0508348,38.698971,1
id_426,9.0528637,38.7015889,1
id_427,9.051248,38.700103,1
id_428,9.051783,38.6982683,1
id_429,9.0502626,38.6966054,1
id_430,9.0520424,38.7009133,1
id_431,9.0059829,38.8075889,1
id_432,8.9869169,38.7747088,1
id_433,9.0394767,38.7475439,1
id_434,9.0387743,38.7477307,1
id_435,8.9920952,38.7624215,1
id_436,9.0103837,38.7627642,1
id_437,8.9823711,38.7739645,1
id_438,8.988766,38.7720265,1
id_439,8.9919782,38.7649952,1
id_440,9.0132523,38.7685362,1
id_441,8.9891497,38.7803766,1
id_442,8.9867902,38.7807632,1
id_443,8.9869711,38.7784658,1
id_444,8.9860117,38.7848911,1
id_445,8.9857086,38.7850546,1
id_446,9.0032727,38.6762524,1
id_447,9.0052623,38.6732081,1
id_448,8.9964283,38.7876387,1
id_449,8.991069,38.7820004,1
id_450,9.0076048,38.7881492,1
id_451,8.9955086,38.7853394,1
id_452,9.0316832,38.770118,1
id_453,8.9466434,38.7542138,1
id_454,9.0297895,38.7528967,1
id_455,8.9836197,38.7496822,1
id_456,8.995863,38.7764106,1
id_457,8.988415,38.791916,1
id_458,9.0091745,38.7613187,1
id_459,9.0242189,38.8182913,1
id_460,9.0013721,38.7814717,1
id_461,8.9955235,38.728845,1
id_462,8.9873182,38.7446985,1
id_463,8.9963406,38.7357651,1
id_464,8.9834493,38.756858,1
id_465,8.9632707,38.7586212,1
id_466,9.0391484,38.7620297,1
id_467,9.0661627,38.8772707,1
id_468,8.9489349,38.7274878,1
id_469,9.0382779,38.7555527,1
id_470,8.9896516,38.7238152,1
id_471,8.9898919,38.7258357,1
id_472,8.9891323,38.7240118,1
id_473,9.0510644,38.698972,1
id_474,9.0067905,38.7844942,1
id_475,8.9842243,38.7363601,1
id_476,8.9876108,38.7578301,1
id_477,9.0116987,38.7622494,1
id_478,8.9953307,38.7291585,1
id_479,9.0308328,38.7540804,1
id_480,9.0192236,38.822029,1
id_481,8.981918,38.7933971,1
id_482,9.0324969,38.7746553,1
id_483,9.0205098,38.7865077,1
id_484,9.034969,38.771331,1
id_485,9.032126,38.769223,1
id_486,9.004918,38.780365,1
id_487,9.0057547,38.7812285,1
id_488,9.0042129,38.8156451,1
id_489,9.003895,38.8145293,1
id_490,8.9870878,38.7449322,1
id_491,8.9519698,38.7603615,1
id_492,8.9966375,38.7439038,1
id_493,8.9909464,38.7818617,1
id_494,8.9909762,38.7818464,1
id_495,9.013673,38.7692111,1
id_496,9.022658,38.7856565,1
id_497,9.022637,38.7857746,1
id_498,9.0203675,38.8002159,1
id_499,8.9946962,38.7853721,1
id_500,9.0192738,38.7887338,1
id_501,8.9836381,38.7968977,1
id_502,9.0145655,38.7835915,1
id_503,9.015411,38.7846455,1
id_504,9.0297136,38.756452,1
id_505,8.991955,38.7874428,1
id_506,9.0309642,38.7544091,1
id_507,8.9927016,38.78134,1
id_508,9.0045353,38.7860643,1
id_509,9.0028023,38.7855807,1
id_510,8.9923112,38.7813757,1
id_511,8.992624,38.7813777,1
id_512,9.004048,38.7875559,1
id_513,9.0042402,38.7855116,1
id_514,9.0039914,38.7852854,1
id_515,9.0045547,38.7863476,1
id_516,9.0326425,38.7729004,1
id_517,9.0158195,38.788388,1
id_518,9.0062112,38.8018601,1
id_519,9.0155112,38.8131136,1
id_520,9.0250365,38.7868665,1
id_521,9.0037492,38.7973056,1
id_522,9.0033242,38.767002,1
id_523,9.0107935,38.7820098,1
id_524,9.0111866,38.7978867,1
id_525,8.919844,38.7630291,1
id_526,8.9893874,38.7925822,1
id_527,8.989234,38.7924059,1
id_528,8.9957654,38.7878132,1
id_529,8.9896353,38.7864417,1
id_530,9.0177703,38.7965907,1
id_531,8.9951258,38.738996,1
id_532,9.0153649,38.7871583,1
id_533,9.0068671,38.8178465,1
id_534,8.9946609,38.7281392,1
id_535,8.9973524,38.7868772,1
id_536,8.9978762,38.7767705,1
id_537,9.0312974,38.7539678,1
id_538,9.0181905,38.7952267,1
id_539,9.0094174,38.7534713,1
id_540,8.9989848,38.7857101,1
id_541,8.9875295,38.7872253,1
id_542,9.0044463,38.8113661,1
id_543,9.0232255,38.7776095,1
id_544,9.0044479,38.8112406,1
id_545,9.0043658,38.8114256,1
id_546,9.0031942,38.7857192,1
id_547,9.0019523,38.7846773,1
id_548,8.9922889,38.7926205,2
id_549,9.0123304,38.8084847,1
id_550,9.0100447,38.7805227,1
id_551,9.0303041,38.7509747,1
id_552,8.9936408,38.7767205,1
id_553,8.9947859,38.7905958,1
id_554,9.0163086,38.7678266,1
id_555,9.0289051,38.7518533,1
id_556,8.990577,38.779263,1
id_557,9.0041044,38.7697436,1
id_558,8.9998966,38.7802949,1
id_559,9.0361486,38.7625479,1
id_560,8.9822525,38.7295178,1
id_561,9.0166658,38.7951488,1
id_562,8.9983964,38.7648233,1
id_563,9.0314561,38.7637136,1
id_564,9.0113378,38.8038418,1
id_565,9.0385871,38.7556192,1
id_566,8.9907581,38.7258033,1
id_567,8.9983416,38.7397086,1
id_568,9.0212018,38.8378533,1
id_569,9.0019492,38.807152,1
id_570,8.9522715,38.7161441,1
id_571,9.0002086,38.7829523,1
id_572,9.0283564,38.7517678,1
id_573,8.99228,38.7874393,1
id_574,9.062568,38.6946846,1
id_575,8.9980287,38.7678288,1
id_576,9.0120309,38.7270421,1
id_577,9.0031368,38.7191086,1
id_578,8.9937728,38.7270177,1
id_579,8.995324,38.725883,1
id_580,9.0326656,38.7815308,1
id_581,9.0283431,38.7859199,1
id_582,8.9921986,38.7813394,1
id_583,8.8919544,38.7760734,1
id_584,9.0141908,38.8120237,1
id_585,9.0037389,38.7191077,1
id_586,8.9957657,38.7790917,1
id_587,9.0059633,38.78178,1
id_588,9.0215301,38.774085,1
id_589,9.0191027,38.770133,1
id_590,9.0168147,38.784308,1
id_591,9.0026922,38.781509,1
id_592,9.0059611,38.782451,1
id_593,8.9987815,38.76858,1
id_594,8.9947883,38.7850335,1
id_595,9.0043793,38.771852,1
id_596,9.0103202,38.7719924,1
id_597,9.0001271,38.7699835,1
id_598,9.0047133,38.7674816,1
id_599,9.0045836,38.769681,1
id_600,9.0090895,38.7807595,1
id_601,9.0060565,38.76895,1
id_602,9.0221215,38.7517769,1
id_603,9.0164497,38.7668715,1
id_604,9.0014649,38.7401529,1
id_605,8.9963128,38.8134851,1
id_606,8.9904911,38.7938625,1
id_607,9.0130449,38.7303874,1
id_608,9.0038418,38.8134305,1
id_609,9.0188369,38.8734931,1
id_610,9.018696,38.873396,1
id_611,8.9900644,38.792942,1
id_612,8.9913672,38.794219,1
id_613,9.0010196,38.8028816,1
id_614,9.018898,38.873533,1
id_615,8.9902815,38.7934411,1
id_616,9.0021742,38.8006459,1
id_617,9.0187901,38.8734517,1
id_618,9.0221665,38.8344297,1
id_619,9.0217712,38.8771779,1
id_620,9.0210889,38.8771441,1
id_621,8.9976039,38.7863919,1
id_622,8.9972198,38.7862775,1
id_623,9.0038225,38.8170186,1
id_624,9.0037558,38.8160143,1
id_625,9.0038885,38.8173148,1
id_626,9.0038914,38.8171256,1
id_627,9.0035942,38.8157633,1
id_628,9.0021982,38.8000638,1
id_629,8.9739352,38.7607212,1
id_630,8.9762157,38.7601335,1
id_631,9.0627432,38.8724189,1
id_632,9.0446871,38.7637391,1
id_633,8.9674477,38.7629058,1
id_634,9.0054986,38.8014659,1
id_635,8.9912752,38.7942496,1
id_636,8.9756909,38.7602369,1
id_637,9.0107859,38.8038616,1
id_638,8.9949265,38.8120163,1
id_639,9.016397,38.7521866,1
id_640,9.0036995,38.8010249,1
id_641,8.9859826,38.8466573,1
id_642,8.9872579,38.8486977,1
id_643,9.0047812,38.8200626,1
id_644,8.9907295,38.7940647,1
id_645,9.0309183,38.7493018,1
id_646,8.9906479,38.7851351,1
id_647,8.989034,38.7956306,1
id_648,9.0130773,38.7782287,1
id_649,9.0000257,38.8060175,1
id_650,9.0294717,38.7716531,1
id_651,9.0134031,38.7797654,1
id_652,9.0156828,38.7844988,1
id_653,9.0145522,38.78311,1
id_654,8.9940025,38.7302154,1
id_655,9.0316131,38.7527044,1
id_656,9.0118098,38.7552147,1
id_657,9.031169,38.7401839,1
id_658,8.9924993,38.7730109,1
id_659,8.9919901,38.7720372,1
id_660,9.0144788,38.7830892,1
id_661,9.0326517,38.7728872,1
id_662,9.0051513,38.8090682,1
id_663,8.9491504,38.7196109,1
id_664,8.9641609,38.7321442,1
id_665,8.9940077,38.7845855,1
id_666,9.0217276,38.7296672,1
id_667,9.0316963,38.7515004,1
id_668,8.9488977,38.7283981,1
id_669,8.991901,38.7828275,1
id_670,8.9935787,38.7157911,1
id_671,9.0121241,38.7819283,1
id_672,8.99524,38.7909527,1
id_673,9.0650061,38.7346587,1
id_674,9.0045162,38.7863485,1
id_675,9.0235278,38.8263151,1
id_676,8.9866622,38.7874192,1
id_677,8.9866857,38.787543,1
id_678,8.9856101,38.7872185,1
id_679,8.9855333,38.7871809,1
id_680,8.9856605,38.7876477,1
id_681,8.9614606,38.7147793,1
id_682,8.9486716,38.732222,1
id_683,8.9916655,38.7304368,1
id_684,9.0180458,38.7901102,1
id_685,9.0157546,38.7883906,1
id_686,9.015101,38.7852601,1
id_687,9.0028399,38.7794885,1
id_688,9.0021183,38.7801026,1
id_689,9.0138527,38.7819356,1
id_690,9.0015871,38.77956,1
id_691,9.0136223,38.7696252,1
id_692,8.9955392,38.7870007,1
id_693,8.9951035,38.8091398,1
id_694,9.0141697,38.7819909,1
id_695,8.9919547,38.7874887,1
id_696,8.988572,38.7874905,1
id_697,8.9519603,38.7122445,1
id_698,9.0018637,38.78214,1
id_699,9.0671934,38.862692,1
id_700,9.0188433,38.7352802,1
id_701,9.0323351,38.7525848,1
id_702,8.9863759,38.7845656,1
id_703,9.0137693,38.7376228,1
id_704,9.002099,38.7819606,1
id_705,9.0181493,38.8449683,1
id_706,9.0347693,38.8184562,1
id_707,9.0391054,38.7138407,1
id_708,9.0015028,38.7820596,1
id_709,8.9938919,38.78412,1
id_710,9.0071699,38.7867481,1
id_711,9.0223193,38.7518618,1
id_712,8.9820944,38.7480096,1
id_713,9.0114611,38.7619552,1
id_714,8.8648367,38.812888,1
id_715,8.9639716,38.7430083,1
id_716,9.0213399,38.7483499,1
id_717,9.0197721,38.8171637,1
id_718,8.9552541,38.7648831,1
id_719,9.0178703,38.7381309,1
id_720,9.0129315,38.7379311,1
id_721,8.9842994,38.6803888,1
id_722,9.0309039,38.7500772,1
id_723,9.0413218,38.8520788,1
id_724,9.0396744,38.8509016,1
id_725,9.0364016,38.8324742,1
id_726,8.9858381,38.7210195,1
id_727,9.0233202,38.8310608,1
id_728,9.033769,38.8317519,1
id_729,9.0145636,38.7955791,1
id_730,9.0125568,38.7472852,1
id_731,9.012882,38.7477474,1
id_732,9.010331,38.7418941,1
id_733,9.010843,38.7415324,1
id_734,8.9466263,38.7406565,1
id_735,8.9908609,38.7940723,1
id_736,9.0366767,38.7631737,1
id_737,9.0339554,38.7639581,1
id_738,9.0394757,38.7627994,1
id_739,9.0399605,38.7620109,1
id_740,9.0325674,38.769108,1
id_741,9.0320905,38.7695049,1
id_742,9.0218972,38.8000875,1
id_743,8.9900453,38.7848708,1
id_744,8.9872728,38.7704223,1
id_745,9.0088479,38.7619626,1
id_746,9.0139977,38.7357198,1
id_747,9.0108613,38.7374365,1
id_748,9.0124083,38.7412988,1
id_749,9.0376215,38.7513517,1
id_750,9.0282507,38.7226843,1
id_751,9.0131555,38.7364547,1
id_752,9.0132105,38.7356784,1
id_753,8.9461257,38.7346255,1
id_754,8.9743403,38.7313345,1
id_755,8.998313,38.762068,1
id_756,8.948044,38.7363506,1
id_757,8.9479711,38.7357179,1
id_758,9.006268,38.783846,1
id_759,8.9734584,38.7494944,1
id_760,9.0326501,38.8437866,1
id_761,9.0016146,38.7404294,1
id_762,9.0025299,38.7797249,1
id_763,9.0246944,38.8771748,1
id_764,9.0230189,38.8772485,1
id_765,9.0229209,38.8772029,1
id_766,9.0326723,38.8780713,1
id_767,8.973406,38.7283592,1
id_768,8.9879813,38.7241897,1
id_769,8.9865474,38.7210936,1
id_770,9.0224713,38.8757558,1
id_771,9.0224633,38.876126,1
id_772,9.0237084,38.8762601,1
id_773,9.0246038,38.8769628,1
id_774,8.9514148,38.6871334,1
id_775,9.0202877,38.8598816,1
id_776,9.0300681,38.7624296,1
id_777,9.0212522,38.8380502,1
id_778,9.0211827,38.8380637,1
id_779,8.9670419,38.7641067,1
id_780,8.9469448,38.743184,1
id_781,8.9289205,38.662727,1
id_782,8.943757,38.7494272,1
id_783,8.9866614,38.7582093,1
id_784,9.0486221,38.761681,1
id_785,8.9935053,38.687201,1
id_786,9.0148869,38.7539199,1
id_787,9.0551206,38.719927,1
id_788,9.0184222,38.8006938,1
id_789,8.9966811,38.7319348,1
id_790,9.0341255,38.7663687,1
id_791,9.0052137,38.78382,1
id_792,9.0092817,38.7931863,1
