,PV Production (W/m2),Performance Ratio,Capacity Factor,Temperature (C),POA Irradiance (W/m2)
2020-01-03 17:00:00,16.559485757218344,0.3006005982649278,0.07527038980553792,27.54393103448276,250.4
2020-01-03 18:00:00,0.0,,0.0,19.15,0.0
2020-01-03 19:00:00,0.0,,0.0,17.37,0.0
2020-01-03 20:00:00,0.0,,0.0,16.24,0.0
2020-01-03 21:00:00,0.0,,0.0,15.19,0.0
2020-01-03 22:00:00,0.0,,0.0,14.04,0.0
2020-01-03 23:00:00,0.0,,0.0,12.8,0.0
2020-01-04 00:00:00,0.0,,0.0,12.45,0.0
2020-01-04 01:00:00,0.0,,0.0,12.11,0.0
2020-01-04 02:00:00,0.0,,0.0,11.77,0.0
2020-01-04 03:00:00,0.0,,0.0,11.15,0.0
2020-01-04 04:00:00,0.0,,0.0,10.42,0.0
2020-01-04 05:00:00,0.0,,0.0,10.31,0.0
2020-01-04 06:00:00,0.0,,0.0,9.92,0.0
2020-01-04 07:00:00,18.1343473377715,0.8615055553441158,0.082428851535325,11.972441379310347,95.68
2020-01-04 08:00:00,76.31616816677169,0.8469448544492549,0.34689167348532585,23.25999310344828,409.58000000000004
2020-01-04 09:00:00,119.86711433023879,0.82524350557064,0.5448505196829035,32.87090689655172,660.23
2020-01-04 10:00:00,119.98118172084648,0.8218215636021601,0.5453690078220295,35.58531379310345,663.61
2020-01-04 11:00:00,164.72071655793917,0.7843970643236089,0.7487305298088144,45.94101034482759,954.53
2020-01-04 12:00:00,171.74336428357168,0.7612103436574066,0.7806516558344168,49.40439310344828,1025.54
2020-01-04 13:00:00,162.02350019991437,0.7192866962800264,0.7364704554541562,50.29830689655172,1023.89
2020-01-04 14:00:00,118.42601019410719,0.6509541760428216,0.5383000463368509,45.04728965517242,826.94
2020-01-04 15:00:00,51.01622463753589,0.35190058753906506,0.23189193017061768,40.38571379310345,658.97
2020-01-04 16:00:00,26.877088539862758,0.24556499351176572,0.12216858427210345,36.06568965517242,497.5
2020-01-04 17:00:00,17.063434676717378,0.3080264762206184,0.07756106671235172,28.51303448275862,251.8
2020-01-04 18:00:00,0.0,,0.0,19.71,0.0
2020-01-04 19:00:00,0.0,,0.0,17.59,0.0
2020-01-04 20:00:00,0.0,,0.0,16.29,0.0
2020-01-04 21:00:00,0.0,,0.0,14.99,0.0
2020-01-04 22:00:00,0.0,,0.0,14.0,0.0
2020-01-04 23:00:00,0.0,,0.0,14.05,0.0
2020-01-05 00:00:00,0.0,,0.0,13.44,0.0
2020-01-05 01:00:00,0.0,,0.0,12.34,0.0
2020-01-05 02:00:00,0.0,,0.0,11.1,0.0
2020-01-05 03:00:00,0.0,,0.0,10.27,0.0
2020-01-05 04:00:00,0.0,,0.0,9.6,0.0
2020-01-05 05:00:00,0.0,,0.0,9.07,0.0
2020-01-05 06:00:00,0.0,,0.0,8.51,0.0
2020-01-05 07:00:00,16.508856466700692,0.8673168824181845,0.07504025666682133,10.646593103448277,86.52000000000001
2020-01-05 08:00:00,76.15729220814715,0.8447897846036374,0.3461695100370325,24.0153,409.77
2020-01-05 09:00:00,121.61865544278763,0.8187625080637596,0.5528120701944892,34.94847586206896,675.1800000000001
2020-01-05 10:00:00,153.4488749944315,0.7960634645145118,0.697494886338325,42.93261379310346,876.1800000000001
2020-01-05 11:00:00,172.94563466560882,0.7748578368380559,0.7861165212073128,48.716872413793105,1014.53
2020-01-05 12:00:00,175.99108396954875,0.7535200329576764,0.799959472588858,51.61242413793103,1061.6299999999999
2020-01-05 13:00:00,163.79124352835916,0.7123297189946444,0.7445056524016326,52.21267931034483,1045.17
2020-01-05 14:00:00,123.79291151170308,0.5975120813034767,0.5626950523259231,49.99349310344828,941.73
2020-01-05 15:00:00,36.736432235750314,0.22278465557052307,0.16698378288977417,45.02514827586207,749.5300000000001
2020-01-05 16:00:00,23.014660160431916,0.20242669486314924,0.1046120916383269,38.084479310344825,516.79
2020-01-05 17:00:00,16.063015868011206,0.28162349954084714,0.07301370849096003,29.831400000000002,259.26
2020-01-05 18:00:00,0.0,,0.0,20.6,0.0
2020-01-05 19:00:00,0.0,,0.0,18.42,0.0
2020-01-05 20:00:00,0.0,,0.0,17.06,0.0
2020-01-05 21:00:00,0.0,,0.0,15.78,0.0
2020-01-05 22:00:00,0.0,,0.0,14.36,0.0
2020-01-05 23:00:00,0.0,,0.0,13.95,0.0
2020-01-06 00:00:00,0.0,,0.0,13.22,0.0
2020-01-06 01:00:00,0.0,,0.0,12.92,0.0
2020-01-06 02:00:00,0.0,,0.0,12.94,0.0
2020-01-06 03:00:00,0.0,,0.0,12.54,0.0
2020-01-06 04:00:00,0.0,,0.0,12.05,0.0
2020-01-06 05:00:00,0.0,,0.0,11.63,0.0
2020-01-06 06:00:00,0.0,,0.0,11.37,0.0
2020-01-06 07:00:00,14.045658374081347,0.8638060032521953,0.06384390170036976,13.07438275862069,73.91
2020-01-06 08:00:00,73.5467862179749,0.8477546627734132,0.33430357371806774,23.234324137931036,394.34
2020-01-06 09:00:00,120.77917260541788,0.824541526411847,0.5489962391155359,33.08704137931034,665.8199999999999
2020-01-06 10:00:00,143.74496395812406,0.8082161718511868,0.6533861998096548,39.320286206896554,808.43
2020-01-06 11:00:00,140.7384359665772,0.8021167132487924,0.6397201634844418,41.286117241379316,797.54
2020-01-06 12:00:00,162.1980607737114,0.7730321082568222,0.7372639126077791,46.75866551724138,953.73
2020-01-06 13:00:00,136.7900368145059,0.7629302493452482,0.6217728946113904,43.90323448275862,814.98
2020-01-06 14:00:00,122.52849472722006,0.6335718873632582,0.5569477033055458,46.4030551724138,879.0600000000001
2020-01-06 15:00:00,41.092035649521115,0.2543396882065089,0.18678198022509598,43.301993103448275,734.38
2020-01-06 16:00:00,28.11513482344812,0.25902158048423046,0.12779606737930962,36.07061379310345,493.38
2020-01-06 17:00:00,18.862546927612946,0.35299456408649155,0.08573884967096794,28.044168965517244,242.89
2020-01-06 18:00:00,0.0,,0.0,19.47,0.0
2020-01-06 19:00:00,0.0,,0.0,17.5,0.0
2020-01-06 20:00:00,0.0,,0.0,16.06,0.0
2020-01-06 21:00:00,0.0,,0.0,14.84,0.0
2020-01-06 22:00:00,0.0,,0.0,13.86,0.0
2020-01-06 23:00:00,0.0,,0.0,12.78,0.0
2020-01-07 00:00:00,0.0,,0.0,12.05,0.0
2020-01-07 01:00:00,0.0,,0.0,12.2,0.0
2020-01-07 02:00:00,0.0,,0.0,12.07,0.0
2020-01-07 03:00:00,0.0,,0.0,12.08,0.0
2020-01-07 04:00:00,0.0,,0.0,11.99,0.0
2020-01-07 05:00:00,0.0,,0.0,11.46,0.0
2020-01-07 06:00:00,0.0,,0.0,11.07,0.0
2020-01-07 07:00:00,12.678756876227906,0.8653260221285768,0.05763071307376321,13.160206896551724,66.6
2020-01-07 08:00:00,70.08627667478835,0.8494400194256655,0.3185739848854016,23.025255172413793,375.04
2020-01-07 09:00:00,118.77126735789906,0.8252486236129554,0.5398693970813594,32.97220344827586,654.19
2020-01-07 10:00:00,129.6223033506787,0.813655404357823,0.5891922879576305,38.0257,724.1300000000001
2020-01-07 11:00:00,159.5065569303518,0.7877847363244799,0.7250298042288718,45.23604827586207,920.3399999999999
2020-01-07 12:00:00,172.70029912093406,0.7610510820873213,0.7850013596406094,49.750024137931035,1031.47
2020-01-07 13:00:00,160.99267540753976,0.7238586361502447,0.7317848882160899,50.196879310344826,1010.9499999999999
2020-01-07 14:00:00,122.81738525459669,0.6355066788847954,0.5582608420663486,46.57601724137931,878.45
2020-01-07 15:00:00,64.77310588268898,0.594770329598152,0.2944232085576772,35.68642068965517,495.02
2020-01-07 16:00:00,39.48162390506036,0.42962253864115546,0.17946192684118345,33.06735172413793,417.71999999999997
2020-01-07 17:00:00,16.529634472421403,0.2875529187774887,0.07513470214737002,27.7981,261.29
2020-01-07 18:00:00,0.0,,0.0,18.74,0.0
2020-01-07 19:00:00,0.0,,0.0,16.93,0.0
2020-01-07 20:00:00,0.0,,0.0,15.44,0.0
2020-01-07 21:00:00,0.0,,0.0,14.36,0.0
2020-01-07 22:00:00,0.0,,0.0,13.48,0.0
2020-01-07 23:00:00,0.0,,0.0,12.56,0.0
2020-01-08 00:00:00,0.0,,0.0,11.81,0.0
2020-01-08 01:00:00,0.0,,0.0,11.28,0.0
2020-01-08 02:00:00,0.0,,0.0,11.09,0.0
2020-01-08 03:00:00,0.0,,0.0,10.74,0.0
2020-01-08 04:00:00,0.0,,0.0,10.15,0.0
2020-01-08 05:00:00,0.0,,0.0,9.56,0.0
2020-01-08 06:00:00,0.0,,0.0,9.8,0.0
2020-01-08 07:00:00,10.345598002503008,0.8765227486658485,0.047025445465922765,11.4685,53.65
2020-01-08 08:00:00,77.78971536379277,0.8485268299056108,0.35358961528996713,22.719141379310347,416.71000000000004
2020-01-08 09:00:00,124.67564705534899,0.8237147147708872,0.5667074866152226,33.31627241379311,687.99
2020-01-08 10:00:00,154.54212522811977,0.8018906240595001,0.7024642055823626,41.16786551724138,876.01
2020-01-08 11:00:00,176.09000852322728,0.7781841892072734,0.8004091296510331,47.77874482758621,1028.56
2020-01-08 12:00:00,179.67030651243974,0.7572609450612261,0.8166832114201806,50.692782758620694,1078.47
2020-01-08 13:00:00,167.1255181932591,0.7183152221462573,0.7596614463329959,51.28874482758621,1057.56
2020-01-08 14:00:00,128.01613867294475,0.6062380599083974,0.5818915394224762,49.25932413793103,959.8399999999999
2020-01-08 15:00:00,42.13947065023945,0.2514480261633314,0.19154304841017933,43.85674482758621,761.76
2020-01-08 16:00:00,23.854499807037406,0.20533565234526902,0.10842954457744276,36.89926206896551,528.06
2020-01-08 17:00:00,16.71417092614864,0.2812687579496003,0.07597350420976655,28.60445172413793,270.11
2020-01-08 18:00:00,0.0,,0.0,19.17,0.0
2020-01-08 19:00:00,0.0,,0.0,17.1,0.0
2020-01-08 20:00:00,0.0,,0.0,15.56,0.0
2020-01-08 21:00:00,0.0,,0.0,14.29,0.0
2020-01-08 22:00:00,0.0,,0.0,12.85,0.0
2020-01-08 23:00:00,0.0,,0.0,11.69,0.0
2020-01-09 00:00:00,0.0,,0.0,11.02,0.0
2020-01-09 01:00:00,0.0,,0.0,10.54,0.0
2020-01-09 02:00:00,0.0,,0.0,10.04,0.0
2020-01-09 03:00:00,0.0,,0.0,9.28,0.0
2020-01-09 04:00:00,0.0,,0.0,8.63,0.0
2020-01-09 05:00:00,0.0,,0.0,7.98,0.0
2020-01-09 06:00:00,0.0,,0.0,7.48,0.0
2020-01-09 07:00:00,14.588415277134711,0.8720538996900382,0.06631097853243051,9.523875862068966,76.03999999999999
2020-01-09 08:00:00,75.80008205401674,0.8463212093003314,0.3445458275182579,23.62100344827586,407.11
2020-01-09 09:00:00,122.12734866966234,0.8199283825694623,0.5551243121348288,34.6904275862069,677.0400000000001
2020-01-09 10:00:00,152.69580859591179,0.7985823262965778,0.6940718572541444,42.335699999999996,869.1299999999999
2020-01-09 11:00:00,173.5627116111343,0.7769868976660955,0.7889214164142467,48.3200551724138,1015.36
2020-01-09 12:00:00,177.15660414986513,0.7564439626786432,0.805257291590296,51.23342413793104,1064.53
2020-01-09 13:00:00,165.19791095397736,0.7185573298297161,0.7508995952453517,51.87821034482759,1045.01
2020-01-09 14:00:00,127.63644028007998,0.6070773777943508,0.5801656376367272,50.192851724137924,955.67
2020-01-09 15:00:00,43.508156199407146,0.2606827300972023,0.19776434636094156,45.1396,758.6400000000001
2020-01-09 16:00:00,25.52990550051237,0.2232622602349673,0.11604502500232895,38.407713793103454,519.77
2020-01-09 17:00:00,23.517796779702845,0.5715916814852773,0.10689907627137657,28.493662068965516,187.02
2020-01-09 18:00:00,0.0,,0.0,21.44,0.0
2020-01-09 19:00:00,0.0,,0.0,18.89,0.0
2020-01-09 20:00:00,0.0,,0.0,17.22,0.0
2020-01-09 21:00:00,0.0,,0.0,15.69,0.0
2020-01-09 22:00:00,0.0,,0.0,14.1,0.0
2020-01-09 23:00:00,0.0,,0.0,13.94,0.0
2020-01-10 00:00:00,0.0,,0.0,14.16,0.0
2020-01-10 01:00:00,0.0,,0.0,13.66,0.0
2020-01-10 02:00:00,0.0,,0.0,13.15,0.0
2020-01-10 03:00:00,0.0,,0.0,12.74,0.0
2020-01-10 04:00:00,0.0,,0.0,12.48,0.0
2020-01-10 05:00:00,0.0,,0.0,12.24,0.0
2020-01-10 06:00:00,0.0,,0.0,11.95,0.0
2020-01-10 07:00:00,13.216427420067266,0.86252218364989,0.060074670091214845,13.535396551724137,69.65
2020-01-10 08:00:00,74.99514334990326,0.844385859222791,0.340887015226833,24.336037931034486,403.71000000000004
2020-01-10 09:00:00,120.85907135704183,0.8212878087296772,0.549359415259281,34.32306896551724,668.9
2020-01-10 10:00:00,154.0393012459751,0.7977970945115987,0.7001786420271596,42.573393103448275,877.64
2020-01-10 11:00:00,174.11502235301268,0.7767589433466038,0.7914319197864212,48.41865172413793,1018.8900000000001
2020-01-10 12:00:00,178.6902002698987,0.7554205571475019,0.8122281830449941,51.52144827586207,1075.2
2020-01-10 13:00:00,165.25092886013212,0.7200902923229093,0.7511405857278732,51.67542068965517,1043.1200000000001
2020-01-10 14:00:00,127.68185013775407,0.6154463325740982,0.5803720460807004,49.63924482758621,943.01
2020-01-10 15:00:00,45.69741555385705,0.2758249900338677,0.20771552524480477,44.50402413793103,753.07
2020-01-10 16:00:00,22.394756645474402,0.19112361463081806,0.10179434838852001,38.246348275862076,532.61
2020-01-10 17:00:00,21.558489181052774,0.42489326037874076,0.09799313264114898,28.991734482758623,230.63
2020-01-10 18:00:00,0.0,,0.0,21.48,0.0
2020-01-10 19:00:00,0.0,,0.0,19.96,0.0
2020-01-10 20:00:00,0.0,,0.0,18.58,0.0
2020-01-10 21:00:00,0.0,,0.0,17.17,0.0
2020-01-10 22:00:00,0.0,,0.0,15.53,0.0
2020-01-10 23:00:00,0.0,,0.0,14.89,0.0
2020-01-11 00:00:00,0.0,,0.0,14.03,0.0
2020-01-11 01:00:00,0.0,,0.0,13.56,0.0
2020-01-11 02:00:00,0.0,,0.0,13.32,0.0
2020-01-11 03:00:00,0.0,,0.0,12.94,0.0
2020-01-11 04:00:00,0.0,,0.0,12.46,0.0
2020-01-11 05:00:00,0.0,,0.0,12.06,0.0
2020-01-11 06:00:00,0.0,,0.0,11.69,0.0
2020-01-11 07:00:00,2.529119826017628,0.8995304545517242,0.011495999209171038,11.866958620689655,12.780000000000001
2020-01-11 08:00:00,26.22896182746432,0.8837191739767358,0.11922255376120146,16.448175862068965,134.91000000000003
2020-01-11 09:00:00,76.03043537661502,0.8514656747696926,0.3455928880755228,26.27664827586207,405.88
2020-01-11 10:00:00,123.93878993779609,0.8171479447664578,0.5633581360808914,37.21621379310345,689.42
2020-01-11 11:00:00,167.08094253958527,0.7841841561694091,0.7594588297253876,46.400368965517245,968.47
2020-01-11 12:00:00,173.55240901989131,0.7650731604329812,0.7888745864540514,49.07996896551725,1031.1100000000001
2020-01-11 13:00:00,155.52813426272647,0.7440989241114601,0.7069460648305749,47.21643793103448,950.0699999999999
2020-01-11 14:00:00,129.33612811844256,0.6257093654981759,0.5878914914474662,47.30288275862069,939.5600000000001
2020-01-11 15:00:00,48.411978556541534,0.2931089136132448,0.2200544479842797,42.15950344827586,750.76
2020-01-11 16:00:00,24.20731792412431,0.2080299156627042,0.11003326329147414,36.37356206896552,528.9300000000001
2020-01-11 17:00:00,20.44010195523575,0.3762739119633108,0.09290955434198069,28.25673103448276,246.92
2020-01-11 18:00:00,1.1335301250406897,0.8732897727586209,0.005152409659275862,20.584793103448277,5.8999999999999995
2020-01-11 19:00:00,0.0,,0.0,18.34,0.0
2020-01-11 20:00:00,0.0,,0.0,16.65,0.0
2020-01-11 21:00:00,0.0,,0.0,15.31,0.0
2020-01-11 22:00:00,0.0,,0.0,14.43,0.0
2020-01-11 23:00:00,0.0,,0.0,13.69,0.0
2020-01-12 00:00:00,0.0,,0.0,13.26,0.0
2020-01-12 01:00:00,0.0,,0.0,13.41,0.0
2020-01-12 02:00:00,0.0,,0.0,13.42,0.0
2020-01-12 03:00:00,0.0,,0.0,13.35,0.0
2020-01-12 04:00:00,0.0,,0.0,13.05,0.0
2020-01-12 05:00:00,0.0,,0.0,12.71,0.0
2020-01-12 06:00:00,0.0,,0.0,12.66,0.0
2020-01-12 07:00:00,3.1021500732764413,0.8958502002068965,0.014100682151256552,13.08963448275862,15.74
2020-01-12 08:00:00,20.475680188307564,0.886899881677303,0.0930712735832162,15.94108275862069,104.94000000000001
2020-01-12 09:00:00,41.14420680150806,0.8720466372518729,0.18701912182503663,20.800089655172414,214.45999999999998
2020-01-12 10:00:00,100.09939795837853,0.8376546696254928,0.45499726344717517,31.161579310344827,543.18
2020-01-12 11:00:00,149.16403522213352,0.8014117016167143,0.6780183419187887,41.54049310344828,846.03
2020-01-12 12:00:00,167.9573065566618,0.7732157496052917,0.7634423025302809,47.08798620689656,987.36
2020-01-12 13:00:00,156.1681573232819,0.7450202146939255,0.7098552605603722,47.15268965517241,952.8
2020-01-12 14:00:00,123.5053276485275,0.6718782274523993,0.5613878529478523,44.667775862068964,835.55
2020-01-12 15:00:00,60.47086439930468,0.40721724092413947,0.2748675654513849,40.61316896551725,674.99
2020-01-12 16:00:00,25.674663720505578,0.22217296853371343,0.11670301691138898,36.30161379310345,525.28
2020-01-12 17:00:00,23.08225250856261,0.467201004516968,0.10491932958437551,26.932472413793104,224.57
2020-01-12 18:00:00,1.900360027529662,0.8787385681724138,0.008638000125134828,18.774562068965515,9.829999999999998
2020-01-12 19:00:00,0.0,,0.0,16.09,0.0
2020-01-12 20:00:00,0.0,,0.0,14.65,0.0
2020-01-12 21:00:00,0.0,,0.0,13.6,0.0
2020-01-12 22:00:00,0.0,,0.0,13.07,0.0
2020-01-12 23:00:00,0.0,,0.0,12.34,0.0
2020-01-13 00:00:00,0.0,,0.0,12.23,0.0
2020-01-13 01:00:00,0.0,,0.0,11.63,0.0
2020-01-13 02:00:00,0.0,,0.0,11.54,0.0
2020-01-13 03:00:00,0.0,,0.0,11.17,0.0
2020-01-13 04:00:00,0.0,,0.0,11.05,0.0
2020-01-13 05:00:00,0.0,,0.0,10.97,0.0
2020-01-13 06:00:00,0.0,,0.0,11.07,0.0
2020-01-13 07:00:00,2.730894807918352,0.9014639228620689,0.01241315821781069,11.224610344827585,13.770000000000001
2020-01-13 08:00:00,16.21693276412751,0.8923051778965517,0.07371333074603413,14.267382758620691,82.61
2020-01-13 09:00:00,18.611041663260202,0.886653851,0.08459564392391002,16.1449,95.41000000000001
2020-01-13 10:00:00,36.590948636424834,0.871711183448276,0.16632249380193107,21.109241379310344,190.79999999999998
2020-01-13 11:00:00,108.55882666101941,0.8283240651573605,0.49344921209554277,34.129075862068966,595.72
2020-01-13 12:00:00,158.77792801043057,0.7821803994720562,0.7217178545928662,44.98196551724138,922.7
2020-01-13 13:00:00,133.12654805069533,0.7750802758449971,0.6051206729577061,42.55631724137931,780.72
2020-01-13 14:00:00,122.97906520811527,0.6764554805968084,0.5589957509459785,44.491089655172416,826.3599999999999
2020-01-13 15:00:00,64.47719660587717,0.46155495667635316,0.2930781663903508,39.54564827586207,634.98
2020-01-13 16:00:00,30.612119977361015,0.2777864284943314,0.13914599989709553,35.76093448275862,500.90999999999997
2020-01-13 17:00:00,19.720925779856554,0.3472287408065568,0.0896405717266207,28.430675862068963,258.15999999999997
2020-01-13 18:00:00,2.083607079753441,0.8761277772068965,0.00947094127160655,19.64193448275862,10.809999999999999
2020-01-13 19:00:00,0.0,,0.0,16.7,0.0
2020-01-13 20:00:00,0.0,,0.0,14.74,0.0
2020-01-13 21:00:00,0.0,,0.0,13.47,0.0
2020-01-13 22:00:00,0.0,,0.0,13.13,0.0
2020-01-13 23:00:00,0.0,,0.0,12.4,0.0
2020-01-14 00:00:00,0.0,,0.0,11.95,0.0
2020-01-14 01:00:00,0.0,,0.0,11.59,0.0
2020-01-14 02:00:00,0.0,,0.0,11.58,0.0
2020-01-14 03:00:00,0.0,,0.0,11.65,0.0
2020-01-14 04:00:00,0.0,,0.0,11.59,0.0
2020-01-14 05:00:00,0.0,,0.0,11.8,0.0
2020-01-14 06:00:00,0.0,,0.0,11.87,0.0
2020-01-14 07:00:00,2.7217763139183524,0.898453922862069,0.012371710517810693,12.224610344827585,13.770000000000001
2020-01-14 08:00:00,20.842751968955856,0.8884908719597868,0.09473978167707207,15.298286206896552,106.63
2020-01-14 09:00:00,103.38138137418984,0.8389548130448495,0.4699153698826811,29.36473103448276,560.12
2020-01-14 10:00:00,142.34753896908842,0.8137362829706857,0.647034268041311,37.87908275862069,795.14
2020-01-14 11:00:00,141.13565902595843,0.8075194134802698,0.6415257228452657,39.89953103448276,794.44
2020-01-14 12:00:00,109.55711937349601,0.8186938468824102,0.49798690624316366,36.42961034482759,608.27
2020-01-14 13:00:00,116.72892869154931,0.7950998613963951,0.5305860395070423,39.238937931034485,667.3199999999999
2020-01-14 14:00:00,101.61549944604245,0.7568470764987343,0.4618886338456475,38.315751724137925,610.28
2020-01-14 15:00:00,65.25929203915575,0.713060446232034,0.29663314563252613,33.599310344827586,416.0
2020-01-14 16:00:00,38.3228595779389,0.8099824061348397,0.17419481626335864,27.16684827586207,215.06
2020-01-14 17:00:00,16.309145462445,0.2649007660344827,0.07413247937475,27.1365,279.85
2020-01-14 18:00:00,2.295700030162759,0.8843220455172415,0.01043500013710345,16.91958620689655,11.8
2020-01-14 19:00:00,0.0,,0.0,14.42,0.0
2020-01-14 20:00:00,0.0,,0.0,13.14,0.0
2020-01-14 21:00:00,0.0,,0.0,12.25,0.0
2020-01-14 22:00:00,0.0,,0.0,11.72,0.0
2020-01-14 23:00:00,0.0,,0.0,10.75,0.0
2020-01-15 00:00:00,0.0,,0.0,10.58,0.0
2020-01-15 01:00:00,0.0,,0.0,10.01,0.0
2020-01-15 02:00:00,0.0,,0.0,9.41,0.0
2020-01-15 03:00:00,0.0,,0.0,8.68,0.0
2020-01-15 04:00:00,0.0,,0.0,8.23,0.0
2020-01-15 05:00:00,0.0,,0.0,7.7,0.0
2020-01-15 06:00:00,0.0,,0.0,7.84,0.0
2020-01-15 07:00:00,4.959681304505837,0.9013996773119547,0.022544005929571988,8.738555172413792,25.01
2020-01-15 08:00:00,79.82038062162148,0.853995320504793,0.3628199119164613,21.0365,424.85
