Origin,Destination,Flow,Travel Time (min),Travel Distance (km),Centroid Distance (km)
0_2,2_4,176.79824805322343,40.74689568096419,20.373447840482093,12.49904775489699
0_2,2_5,4.24275336499639,54.35773346914919,27.178866734574594,16.67415137090466
0_2,3_0,4.9909069647544735,49.44017584077687,24.720087920388433,15.165698110667751
0_2,3_1,12.018249365778297,40.82389267748851,20.411946338744254,12.522666465487273
0_2,3_2,8.05473210081104,37.50678430874924,18.75339215437462,11.505148560966026
0_2,3_3,119.74022670762429,40.802558800351434,20.401279400175717,12.516122331396147
0_2,3_4,45.683010536718456,49.40518065405645,24.702590327028226,15.154963390814864
0_2,3_5,0.889984569473456,61.113336866639,30.556668433319498,18.746422351729755
0_2,4_0,0.3849759634048104,59.496496133524175,29.748248066762088,18.250458936663858
0_2,4_1,0.0,52.54915975866958,26.27457987933479,16.1193741591011
0_2,4_2,0.29664601953086417,50.00904235695468,25.00452117847734,15.340197042010638
0_2,4_3,3.802369540046061,52.51966565467893,26.259832827339466,16.110326887938324
0_2,4_4,9.41079648249246,59.4445871050543,29.72229355252715,18.2345359217958
0_2,4_5,0.0,69.47623439467685,34.738117197338426,21.311728341925416
0_2,5_0,0.0,70.34440469421654,35.17220234710827,21.578038249759675
0_2,5_1,0.0,64.56813908318206,32.28406954159103,19.806177632877933
0_2,5_2,0.09832604503316686,62.51129750111934,31.25564875055967,19.175244632245196
0_2,5_3,0.08226407390158877,64.53061531985543,32.265307659927714,19.794667276029273
0_2,5_4,1.683899871887913,70.27567456240034,35.13783728120017,21.55695538723937
0_2,5_5,0.11522904828262155,78.93721898798168,39.46860949399084,24.213870855209105
0_3,0_0,0.0,48.27660452877814,24.13830226438907,14.808774395330717
0_3,0_1,0.0,32.18452574923543,16.092262874617717,9.872553910808415
0_3,0_2,34.572678711484045,16.09232425429209,8.046162127146046,4.936295783525182
0_3,0_4,0.0,16.092447057288837,8.046223528644418,4.936333453156085
0_3,0_5,4.17261821006677,32.185016960937354,16.092508480468677,9.872704589244588
0_3,1_0,0.0,49.87017002812479,24.935085014062395,15.297598168136439
0_3,1_1,0.0,34.527527724743706,17.263763862371853,10.591266173234267
0_3,1_2,98.67656940321007,20.3757814350953,10.18789071754765,6.2502397040169635
0_3,1_3,316.7010007678338,12.494502876123654,6.247251438061827,3.8326695939029616
0_3,1_4,213.2292108816222,20.37111740132632,10.18555870066316,6.248809018811754
0_3,1_5,18.10296616580345,34.52236659408367,17.261183297041836,10.589683004320145
0_3,2_0,0.0,54.37135057875502,27.18567528937751,16.678328398391113
0_3,2_1,20.224092728071824,40.756221043118025,20.378110521559012,12.501908295434978
0_3,2_2,139.95547989807042,29.72879311925095,14.864396559625474,9.119261693021764
0_3,2_3,525.22680270462,24.989005025285504,12.494502512642752,7.665338964811505
0_3,2_4,454.94492079338875,29.715805617464085,14.857902808732042,9.115277796768124
0_3,2_5,13.722785455011689,40.73756490441156,20.36878245220578,12.49618555350048
0_3,3_0,1.7245754535026767,61.14131296689271,30.570656483446353,18.75500397757445
0_3,3_1,5.461925819109672,49.422684443277305,24.711342221638652,15.160332651312057
0_3,3_2,5.847529325027771,40.802558800351434,20.401279400175717,12.516122331396147
0_3,3_3,155.9184151531686,37.48350572052377,18.741752860261887,11.49800788973122
0_3,3_4,95.0389897756186,40.781206225499645,20.390603112749822,12.509572461809707
0_3,3_5,2.4350427937535875,49.387664501965865,24.693832250982933,15.14959033802634
0_3,4_0,0.15426722379982644,69.52037715544954,34.76018857772477,21.325269066088815
0_3,4_1,0.0,59.47055187939457,29.735275939697285,18.242500576501403
0_3,4_2,0.2308219967000699,52.51966565467893,26.259832827339466,16.110326887938324
0_3,4_3,4.622659905752425,49.978004234874184,24.989002117437092,15.330676145666928
0_3,4_4,16.893998211640938,52.490144556770524,26.245072278385262,16.101271336432678
0_3,4_5,0.0,59.418601845920115,29.709300922960058,18.22656498341108
0_3,5_0,0.0,78.9981745058527,39.49908725292635,24.232568866825982
0_3,5_1,0.0,70.31005411281414,35.15502705640707,21.567501261599432
0_3,5_2,0.07990115676938359,64.53061531985543,32.265307659927714,19.794667276029273
0_3,5_3,0.09582959476965898,62.47249984137254,31.236249920686273,19.16334350962348
0_3,5_4,2.725666345350714,64.49305646528803,32.24652823264402,19.78314615499633
0_3,5_5,0.2412515258524056,70.24126608296312,35.12063304148156,21.546400638945745
0_4,0_0,0.0,64.36905158606767,32.184525793033835,19.745107848487017
0_4,0_1,0.0,48.27697280652606,24.13848640326303,14.80888736396505
0_4,0_2,2.665888182216862,32.184771311582395,16.092385655791198,9.872629236681716
0_4,0_3,22.087785559357506,16.092447057288837,8.046223528644418,4.936333453156085
0_4,0_5,5.521886475411528,16.0925699036479,8.04628495182395,4.9363711360883125
0_4,1_0,0.0,65.57195283605562,32.78597641802781,20.11409596198025
0_4,1_1,0.0,49.86858217533158,24.93429108766579,15.29711109672748
0_4,1_2,9.033678274732186,34.524947708519356,17.262473854259678,10.590474757214526
0_4,1_3,50.45530004036583,20.37111740132632,10.18555870066316,6.248809018811754
0_4,1_4,136.6705685719131,12.486735793797102,6.243367896898551,3.830287053311995
0_4,1_5,20.190440505134596,20.366450665033685,10.183225332516843,6.247377504611561
0_4,2_0,0.0,69.05504726201555,34.527523631007774,21.182529834974094
0_4,2_1,1.9420735435637173,54.36454365030323,27.182271825151616,16.6762403835286
0_4,2_2,16.894445547055415,40.74689568096419,20.373447840482093,12.49904775489699
0_4,2_3,110.51645095390627,29.715805617464085,14.857902808732042,9.115277796768124
0_4,2_4,220.93390315080913,24.973470859681274,12.486735429840637,7.660573883337815
0_4,2_5,11.617556809272498,29.702807882146335,14.851403941073167,9.111290761394581
0_4,3_0,0.16931105524465354,74.49919700268194,37.24959850134097,22.852514418000595
0_4,3_1,0.6205331564602091,61.12732898456039,30.5636644922802,18.75071441244184
0_4,3_2,0.8737377219428692,49.40518065405645,24.702590327028226,15.154963390814864
0_4,3_3,37.221669484937735,40.781206225499645,20.390603112749822,12.509572461809707
0_4,3_4,40.708481580942,37.46020446973963,18.730102234869815,11.490860266791298
0_4,3_5,1.6666813560787501,40.75983497481161,20.379917487405805,12.503016863439145
0_4,4_0,0.017087123855637303,81.51241146141237,40.756205730706185,25.003807196752263
0_4,4_1,0.0,69.49831317393682,34.74915658696841,21.31850097360025
0_4,4_2,0.03999818062035172,59.4445871050543,29.72229355252715,18.2345359217958
0_4,4_3,1.1828329887970823,52.490144556770524,26.245072278385262,16.101271336432678
0_4,4_4,6.755856602734559,49.94693589605676,24.97346794802838,15.32114598038551
0_4,4_5,0.0,52.46059649025464,26.23029824512732,16.09220751234805
0_4,5_0,0.0,89.72752032035663,44.863760160178316,27.5237792393732
0_4,5_1,0.0,78.9677080063514,39.4838540031757,24.22322331483172
0_4,5_2,0.015366468241085271,70.27567456240034,35.13783728120017,21.55695538723937
0_4,5_3,0.025608706145728993,64.49305646528803,32.24652823264402,19.78314615499633
0_4,5_4,1.0443885608121082,62.43366441071734,31.21683220535867,19.15143080083354
0_4,5_5,0.1284693994485202,64.45546254830853,32.227731274154266,19.771614278622252
0_5,0_0,0.0,80.46162148971601,40.230810744858005,24.681478984575463
0_5,0_1,0.0,64.36954271017399,32.184771355086994,19.74525850005337
0_5,0_2,0.8436732583476829,48.27734121522949,24.138670607614745,14.809000372769784
0_5,0_3,6.990118391630962,32.185016960937354,16.092508480468677,9.872704589244588
0_5,0_4,0.0,16.0925699036479,8.04628495182395,4.9363711360883125
0_5,1_0,0.0,81.42654081336342,40.71327040668171,24.977466507166696
0_5,1_1,0.0,65.57095593279577,32.785477966397885,20.113790163434285
0_5,1_2,3.0548231754529303,49.86699371499052,24.93349685749526,15.29662383895415
0_5,1_3,18.954207881001956,34.52236659408367,17.261183297041836,10.589683004320145
0_5,1_4,89.33910565220397,20.366450665033685,10.183225332516843,6.247377504611561
0_5,1_5,53.12775661834751,12.478961161824984,6.239480580912492,3.8279021968788296
0_5,2_0,0.0,84.25502098237294,42.12751049118647,25.845098460850597
0_5,2_1,0.6959489198506985,69.04988722134411,34.524943610672054,21.180947000412303
0_5,2_2,6.656903413143111,54.35773346914919,27.178866734574594,16.67415137090466
0_5,2_3,54.73547175343056,40.73756490441156,20.36878245220578,12.49618555350048
0_5,2_4,190.75383928232898,29.702807882146335,14.851403941073167,9.111290761394581
0_5,2_5,23.160311151976927,24.957921594787628,12.478960797393814,7.655804170180255
0_5,3_0,0.06294086186355992,88.76910194163105,44.384550970815525,27.229785871665968
0_5,3_1,0.24997296143719172,74.48790445259905,37.24395222629953,22.849050445582535
0_5,3_2,0.4072806192451863,61.113336866639,30.556668433319498,18.746422351729755
0_5,3_3,22.818418079032014,49.387664501965865,24.693832250982933,15.14959033802634
0_5,3_4,39.87837704373034,40.75983497481161,20.379917487405805,12.503016863439145
0_5,3_5,2.930479838546795,37.43688057002561,18.718440285012804,11.483705696326874
0_5,4_0,0.006971946522413284,94.72811654194072,47.36405827097036,29.057704460718014
0_5,4_1,0.0,81.49376070385341,40.746880351926706,24.99808610547651
0_5,4_2,0.021620292151433126,69.47623439467685,34.738117197338426,21.311728341925416
0_5,4_3,0.8409671064027857,59.418601845920115,29.709300922960058,18.22656498341108
0_5,4_4,7.093846056907771,52.46059649025464,26.23029824512732,16.09220751234805
0_5,4_5,0.0,49.91583735867415,24.957918679337077,15.311606551740539
0_5,5_0,0.0,101.87883057181615,50.939415285908076,31.251175022029496
0_5,5_1,0.0,89.7008475027248,44.8504237513624,27.515597393473865
0_5,5_2,0.009374556168834898,78.93721898798168,39.46860949399084,24.213870855209105
0_5,5_3,0.02020765671540972,70.24126608296312,35.12063304148156,21.546400638945745
0_5,5_4,1.1453299981307232,64.45546254830853,32.227731274154266,19.771614278622252
0_5,5_5,0.20205348543026347,62.39479123186851,31.197395615934255,19.139506512843102
1_0,0_0,0.0,12.517758779824113,6.258879389912057,3.8398033066945136
1_0,0_1,0.0,20.385101357722686,10.192550678861343,6.253098575988554
1_0,0_2,0.11200015537283595,34.53010663681843,17.265053318409215,10.592057250557803
1_0,0_3,0.05778619507763048,49.87017002812479,24.935085014062395,15.297598168136439
1_0,0_4,0.0,65.57195283605562,32.78597641802781,20.11409596198025
1_0,0_5,0.0008898227504535856,81.42654081336342,40.71327040668171,24.977466507166696
1_0,1_1,0.0,16.092078779541797,8.046039389770899,4.936220484522024
1_0,1_2,0.5741034765845675,32.18428027448609,16.092140137243046,9.872478611805551
1_0,1_3,0.22173278268877034,48.27660452877814,24.13830226438907,14.808774395330717
1_0,1_4,0.07225679813773625,64.36905158606767,32.184525793033835,19.745107848487017
1_0,1_5,0.0051679137986916064,80.46162148971601,40.230810744858005,24.681478984575463
1_0,2_0,0.0,12.517758779824113,6.258879389912057,3.8398033066945136
1_0,2_1,2.0184255877071458,20.385101357722686,10.192550678861343,6.253098575988554
1_0,2_2,1.5120020975332853,34.53010663681843,17.265053318409215,10.592057250557803
1_0,2_3,0.9631032512938413,49.87017002812479,24.935085014062395,15.297598168136439
1_0,2_4,0.31644555702145494,65.57195283605562,32.78597641802781,20.11409596198025
1_0,2_5,0.0062287592531750985,81.42654081336342,40.71327040668171,24.977466507166696
1_0,3_0,0.6908555508112796,25.035516835550492,12.517758417775246,7.679606391273158
1_0,3_1,0.5122909963119497,29.754737351360635,14.877368675680318,9.127220046429644
1_0,3_2,0.09685607792431483,40.76554097223316,20.38277048611658,12.504767169396676
1_0,3_3,0.5792106756818158,54.371350578752704,27.185675289376352,16.678328398390402
1_0,3_4,0.12914845621632667,69.05504726201555,34.527523631007774,21.182529834974094
1_0,3_5,0.0018483128515625064,84.25502098237294,42.12751049118647,25.845098460850597
1_0,4_0,0.042876956782321576,37.5532734430794,18.7766367215397,11.519409031619448
1_0,4_1,0.0,40.84520783508478,20.42260391754239,12.52920485738797
1_0,4_2,0.005001921377721375,49.44017584077687,24.720087920388433,15.165698110667751
1_0,4_3,0.028471917449994028,61.14131296689271,30.570656483446353,18.75500397757445
1_0,4_4,0.03992352202990462,74.49919700268194,37.24959850134097,22.852514418000595
1_0,4_5,0.0,88.76910194163105,44.384550970815525,27.229785871665968
1_0,5_0,0.0,50.07102787831168,25.03551393915584,15.35921100561708
1_0,5_1,0.0,52.57862684349618,26.28931342174809,16.128413142176743
1_0,5_2,0.002057736348509563,59.496496133524175,29.748248066762088,18.250458936663858
1_0,5_3,0.0008489594066658591,69.52037715544954,34.76018857772477,21.325269066088815
1_0,5_4,0.010008460587356958,81.51241146141237,40.756205730706185,25.003807196752263
1_0,5_5,0.00045805900068680687,94.72811654194072,47.36405827097036,29.057704460718014
1_1,0_0,0.0,20.385101357722686,10.192550678861343,6.253098575988554
1_1,0_1,0.0,12.510014373673041,6.2550071868365205,3.8374277219855957
1_1,0_2,1.4244884813560719,20.38044275699303,10.190221378496515,6.2516695573598255
1_1,0_3,0.8166302981872517,34.527527724743706,17.263763862371853,10.591266173234267
1_1,0_4,0.0,49.86858217533158,24.93429108766579,15.29711109672748
1_1,0_5,0.013157721596646745,65.57095593279577,32.785477966397885,20.113790163434285
1_1,1_0,0.0,16.092078779541797,8.046039389770899,4.936220484522024
1_1,1_2,8.668400275888168,16.09220149494328,8.04610074747164,4.936258127283215
1_1,1_3,3.347947875298472,32.18452574923543,16.092262874617717,9.872553910808415
1_1,1_4,1.0910068906708985,48.27697280652606,24.13848640326303,14.80888736396505
1_1,1_5,0.0780304374132154,64.36954271017399,32.184771355086994,19.74525850005337
1_1,2_0,0.0,20.385101357722686,10.192550678861343,6.253098575988554
1_1,2_1,14.749204512921532,12.510014373673041,6.2550071868365205,3.8374277219855957
1_1,2_2,19.230594498306967,20.38044275699303,10.190221378496515,6.2516695573598255
1_1,2_3,13.610504969787527,34.527527724743706,17.263763862371853,10.591266173234267
1_1,2_4,4.616761653749565,49.86858217533158,24.93429108766579,15.29711109672748
1_1,2_5,0.0921040511765272,65.57095593279577,32.785477966397885,20.113790163434285
1_1,3_0,1.6597479656659326,29.754737351360635,14.877368675680318,9.127220046429644
1_1,3_1,2.8366898097713293,25.02002802229214,12.51001401114607,7.674855221562007
1_1,3_2,0.9346781021039566,29.74177036977776,14.87088518488888,9.123242444717105
1_1,3_3,7.027046782821492,40.75622104311802,20.37811052155901,12.501908295434975
1_1,3_4,1.722960939610218,54.36454365030323,27.182271825151616,16.6762403835286
1_1,3_5,0.025804902773681405,69.04988722134524,34.52494361067262,21.18094700041265
1_1,4_0,0.11684971382275966,40.84520783508478,20.42260391754239,12.52920485738797
1_1,4_1,0.0,37.53004022080134,18.76502011040067,11.51228227631943
1_1,4_2,0.0390233024203681,40.82389267748851,20.411946338744254,12.522666465487273
1_1,4_3,0.29214989524206225,49.422684443277305,24.711342221638652,15.160332651312057
1_1,4_4,0.4740606904634375,61.12732898456039,30.5636644922802,18.75071441244184
1_1,4_5,0.0,74.48790445259905,37.24395222629953,22.849050445582535
1_1,5_0,0.0,52.57862684349618,26.28931342174809,16.128413142176743
1_1,5_1,0.0,50.04005024414522,25.02002512207261,15.349708663848228
1_1,5_2,0.013853461388809444,52.54915975866958,26.27457987933479,16.1193741591011
1_1,5_3,0.007517316935256115,59.47055187939457,29.735275939697285,18.242500576501403
1_1,5_4,0.10541201892449832,69.49831317393682,34.74915658696841,21.31850097360025
1_1,5_5,0.005373431703333976,81.49376070385341,40.746880351926706,24.99808610547651
1_2,0_0,0.0,34.53010663681843,17.265053318409215,10.592057250557803
1_2,0_1,0.0,20.38044275699303,10.190221378496515,6.2516695573598255
1_2,0_2,29.93590013823486,12.502262404261716,6.251131202130858,3.835049817258195
1_2,0_3,29.867890577066934,20.3757814350953,10.18789071754765,6.2502397040169635
1_2,0_4,0.0,34.524947708519356,17.262473854259678,10.590474757214526
1_2,0_5,0.551951227555264,49.86699371499052,24.93349685749526,15.29662383895415
1_2,1_0,0.0,32.18428027448609,16.092140137243046,9.872478611805551
1_2,1_1,0.0,16.09220149494328,8.04610074747164,4.936258127283215
1_2,1_3,145.34197020234302,16.09232425429209,8.046162127146046,4.936295783525182
1_2,1_4,47.36307042423968,32.184771311582395,16.092385655791198,9.872629236681716
1_2,1_5,3.387477323964439,48.27734121522949,24.138670607614745,14.809000372769784
1_2,2_0,0.0,34.53010663681843,17.265053318409215,10.592057250557803
1_2,2_1,77.12695706813606,20.38044275699303,10.190221378496515,6.2516695573598255
1_2,2_2,404.1346518661706,12.502262404261716,6.251131202130858,3.835049817258195
1_2,2_3,497.7981762844488,20.3757814350953,10.18789071754765,6.2502397040169635
1_2,2_4,187.60126792306562,34.524947708519356,17.262473854259678,10.590474757214526
1_2,2_5,3.863658592886848,49.86699371499052,24.93349685749526,15.29662383895415
1_2,3_0,6.576867740805137,40.76554097223316,20.38277048611658,12.504767169396676
1_2,3_1,19.58974918895588,29.74177036977776,14.87088518488888,9.123242444717105
1_2,3_2,14.883784574402727,25.004524082514955,12.502262041257477,7.6700994118144035
1_2,3_3,195.03259159458122,29.72879311924635,14.864396559623176,9.119261693020354
1_2,3_4,60.11283221219403,40.74689568096188,20.37344784048094,12.499047754896282
1_2,3_5,0.9899439472399721,54.35773346915264,27.17886673457632,16.67415137090572
1_2,4_0,0.5731560382663283,49.44017584077687,24.720087920388433,15.165698110667751
1_2,4_1,0.0,40.82389267748851,20.411946338744254,12.522666465487273
1_2,4_2,0.5481516386797084,37.50678430874924,18.75339215437462,11.505148560966026
1_2,4_3,6.555399346850562,40.802558800351434,20.401279400175717,12.516122331396147
1_2,4_4,13.989972040598875,49.40518065405645,24.702590327028226,15.154963390814864
1_2,4_5,0.0,61.113336866639,30.556668433319498,18.746422351729755
1_2,5_0,0.0,59.496496133524175,29.748248066762088,18.250458936663858
1_2,5_1,0.0,52.54915975866958,26.27457987933479,16.1193741591011
1_2,5_2,0.18168984357351198,50.00904235695468,25.00452117847734,15.340197042010638
1_2,5_3,0.14555477771794623,52.51966565467893,26.259832827339466,16.110326887938324
1_2,5_4,2.684568958576923,59.4445871050543,29.72229355252715,18.2345359217958
1_2,5_5,0.16276646944436246,69.47623439467685,34.738117197338426,21.311728341925416
1_3,0_0,0.0,49.87017002812479,24.935085014062395,15.297598168136439
1_3,0_1,0.0,34.527527724743706,17.263763862371853,10.591266173234267
1_3,0_2,21.459346361551216,20.3757814350953,10.18789071754765,6.2502397040169635
1_3,0_3,86.09182136182164,12.494502876123654,6.247251438061827,3.8326695939029616
1_3,0_4,0.0,20.37111740132632,10.18555870066316,6.248809018811754
1_3,0_5,3.075687567861454,34.52236659408367,17.261183297041836,10.589683004320145
1_3,1_0,0.0,48.27660452877814,24.13830226438907,14.808774395330717
1_3,1_1,0.0,32.18452574923543,16.092262874617717,9.872553910808415
1_3,1_2,130.53079825785858,16.09232425429209,8.046162127146046,4.936295783525182
1_3,1_4,281.9434661301496,16.092447057288837,8.046223528644418,4.936333453156085
1_3,1_5,20.165016532942193,32.185016960937354,16.092508480468677,9.872704589244588
1_3,2_0,0.0,49.87017002812479,24.935085014062395,15.297598168136439
1_3,2_1,31.767620223954577,34.527527724743706,17.263763862371853,10.591266173234267
1_3,2_2,289.70117588094143,20.3757814350953,10.18789071754765,6.2502397040169635
1_3,2_3,1434.8636893636942,12.494502876123654,6.247251438061827,3.8326695939029616
1_3,2_4,941.0222533184357,20.37111740132632,10.18555870066316,6.248809018811754
1_3,2_5,21.52981297503018,34.52236659408367,17.261183297041836,10.589683004320145
1_3,3_0,2.841582042292708,54.371350578752704,27.185675289376352,16.678328398390402
1_3,3_1,10.640721206124423,40.75622104311802,20.37811052155901,12.501908295434975
1_3,3_2,14.090895811395686,29.72879311924635,14.864396559623176,9.119261693020354
1_3,3_3,425.95245049340724,24.989005025286005,12.494502512643002,7.665338964811658
1_3,3_4,228.84800640117444,29.715805617460624,14.857902808730312,9.115277796767064
1_3,3_5,4.737008578428435,40.737564904412686,20.368782452206343,12.496185553500824
1_3,4_0,0.2930047614073855,61.14131296689271,30.570656483446353,18.75500397757445
1_3,4_1,0.0,49.422684443277305,24.711342221638652,15.160332651312057
1_3,4_2,0.5887366935044165,40.802558800351434,20.401279400175717,12.516122331396147
1_3,4_3,12.62861050398479,37.48350572052377,18.741752860261887,11.49800788973122
1_3,4_4,43.05890893057541,40.781206225499645,20.390603112749822,12.509572461809707
1_3,4_5,0.0,49.387664501965865,24.693832250982933,15.14959033802634
1_3,5_0,0.0,69.52037715544954,34.76018857772477,21.325269066088815
1_3,5_1,0.0,59.47055187939457,29.735275939697285,18.242500576501403
1_3,5_2,0.20915507116704715,52.51966565467893,26.259832827339466,16.110326887938324
1_3,5_3,0.2617960959611857,49.978004234874184,24.989002117437092,15.330676145666928
1_3,5_4,7.1298387227933615,52.490144556770524,26.245072278385262,16.101271336432678
1_3,5_5,0.5685967135420809,59.418601845920115,29.709300922960058,18.22656498341108
1_4,0_0,0.0,65.57195283605562,32.78597641802781,20.11409596198025
1_4,0_1,0.0,49.86858217533158,24.93429108766579,15.29711109672748
1_4,0_2,11.13230179763359,34.524947708519356,17.262473854259678,10.590474757214526
